target,lam_p,lam_b,lam_e,trial,round,trials_avail,n_mut,d_ex,d_em,peak_err,nn_dist,logit,is_id,is_bright,scaf_err
mOrange,20.0,60.0,10.0,62,2,96,10,31.5,29.299999999999955,30.41,34.02595520019531,1.1849,False,True,57.5
mOrange,20.0,60.0,10.0,62,3,96,9,22.100000000000023,12.799999999999955,17.42,37.275875091552734,1.2385,False,True,57.5
mOrange,20.0,60.0,10.0,63,1,96,7,55.80000000000001,52.19999999999999,54.0,23.96411895751953,0.4177,True,True,57.5
mOrange,20.0,60.0,10.0,63,2,96,10,55.19999999999999,51.39999999999998,53.27,29.849267959594727,-0.0207,True,False,57.5
mOrange,20.0,60.0,10.0,63,3,96,8,51.30000000000001,30.899999999999977,41.11,28.869524002075195,0.1791,True,True,57.5
mOrange,20.0,60.0,10.0,64,1,96,13,42.10000000000002,31.5,36.84,29.636608123779297,-1.1042,True,False,57.5
mOrange,20.0,60.0,10.0,64,2,96,12,39.10000000000002,27.5,33.31,29.359285354614258,2.3074,True,True,57.5
mOrange,20.0,60.0,10.0,64,3,96,8,49.30000000000001,31.399999999999977,40.34,25.386096954345703,0.7756,True,True,57.5
mOrange,20.0,60.0,10.0,65,1,96,7,54.89999999999998,51.69999999999999,53.32,22.81885528564453,-4.2688,True,False,57.5
mOrange,20.0,60.0,10.0,65,2,96,10,35.799999999999955,29.600000000000023,32.67,31.904664993286133,-4.6155,False,False,57.5
mOrange,20.0,60.0,10.0,65,3,96,12,40.5,18.200000000000045,29.32,28.4212589263916,-3.9251,True,False,57.5
mOrange,20.0,60.0,10.0,66,1,96,11,42.19999999999999,42.700000000000045,42.45,25.9835147857666,-4.0637,True,False,57.5
mOrange,20.0,60.0,10.0,66,2,96,11,45.80000000000001,43.0,44.4,27.888774871826172,0.8234,True,True,57.5
mOrange,20.0,60.0,10.0,66,3,96,10,47.5,44.39999999999998,45.93,27.782909393310547,1.91,True,True,57.5
mOrange,20.0,60.0,10.0,67,1,96,9,57.60000000000002,51.89999999999998,54.72,28.931989669799805,0.2084,True,True,57.5
mOrange,20.0,60.0,10.0,67,2,96,10,40.30000000000001,34.700000000000045,37.46,29.255786895751953,0.3451,True,True,57.5
mOrange,20.0,60.0,10.0,67,3,96,11,39.39999999999998,35.299999999999955,37.36,33.86102294921875,1.0814,False,True,57.5
mOrange,20.0,60.0,10.0,68,1,96,10,51.30000000000001,45.299999999999955,48.28,23.967151641845703,-0.9366,True,False,57.5
mOrange,20.0,60.0,10.0,68,2,96,11,38.0,27.899999999999977,32.95,30.161314010620117,1.4233,True,True,57.5
mOrange,20.0,60.0,10.0,68,3,96,7,64.89999999999998,40.89999999999998,52.88,27.885818481445312,1.1738,True,True,57.5
mOrange,20.0,60.0,10.0,69,1,96,9,49.5,46.200000000000045,47.85,30.521038055419922,-3.2022,False,False,57.5
mOrange,20.0,60.0,10.0,69,2,96,9,51.10000000000002,22.0,36.53,28.96207046508789,1.7085,True,True,57.5
mOrange,20.0,60.0,10.0,69,3,96,7,47.80000000000001,19.0,33.37,33.1533088684082,0.6055,False,True,57.5
mOrange,20.0,60.0,10.0,70,1,96,9,55.80000000000001,51.89999999999998,53.82,30.679298400878906,-4.182,False,False,57.5
mOrange,20.0,60.0,10.0,70,2,96,13,46.69999999999999,45.299999999999955,45.96,30.901830673217773,-3.6431,False,False,57.5
mOrange,20.0,60.0,10.0,70,3,96,12,41.5,38.89999999999998,40.17,37.974910736083984,-3.8913,False,False,57.5
mOrange,20.0,60.0,10.0,71,1,96,9,35.799999999999955,29.899999999999977,32.87,24.287750244140625,-0.9229,True,False,57.5
mOrange,20.0,60.0,10.0,71,2,96,11,42.5,39.299999999999955,40.87,34.65871810913086,0.8023,False,True,57.5
mOrange,20.0,60.0,10.0,71,3,96,10,42.30000000000001,40.0,41.18,33.69523620605469,1.55,False,True,57.5
mOrange,20.0,60.0,10.0,72,1,96,9,49.10000000000002,49.799999999999955,49.46,23.10610008239746,-0.4405,True,False,57.5
mOrange,20.0,60.0,10.0,72,2,96,15,45.30000000000001,43.60000000000002,44.46,27.332252502441406,-2.9276,True,False,57.5
mOrange,20.0,60.0,10.0,72,3,96,8,58.0,28.5,43.26,22.81181526184082,-1.5999,True,False,57.5
mOrange,20.0,60.0,10.0,73,1,96,11,53.5,51.5,52.53,30.25069808959961,-2.8877,False,False,57.5
mOrange,20.0,60.0,10.0,73,2,96,17,42.39999999999998,43.200000000000045,42.84,38.606876373291016,-3.4242,False,False,57.5
mOrange,20.0,60.0,10.0,73,3,96,12,38.30000000000001,28.100000000000023,33.24,28.68970489501953,-4.1429,True,False,57.5
mOrange,20.0,60.0,10.0,74,1,96,9,38.39999999999998,31.200000000000045,34.81,31.305021286010742,1.1031,False,True,57.5
mOrange,20.0,60.0,10.0,74,2,96,8,46.39999999999998,21.399999999999977,33.92,29.810428619384766,-0.0267,True,False,57.5
mOrange,20.0,60.0,10.0,74,3,96,7,59.5,31.799999999999955,45.66,29.24930763244629,1.8429,True,True,57.5
mOrange,20.0,60.0,10.0,75,1,96,9,58.39999999999998,52.80000000000001,55.6,26.351131439208984,-2.7086,True,False,57.5
mOrange,20.0,60.0,10.0,75,2,96,10,58.69999999999999,54.69999999999999,56.7,27.93977928161621,-1.9087,True,False,57.5
mOrange,20.0,60.0,10.0,75,3,96,10,49.60000000000002,46.60000000000002,48.14,27.357616424560547,-4.6135,True,False,57.5
mOrange,20.0,60.0,10.0,76,1,96,10,52.69999999999999,50.80000000000001,51.75,25.852113723754883,-2.5711,True,False,57.5
mOrange,20.0,60.0,10.0,76,2,96,13,35.10000000000002,28.600000000000023,31.89,34.449981689453125,-2.7001,False,False,57.5
mOrange,20.0,60.0,10.0,76,3,96,13,34.39999999999998,24.600000000000023,29.48,28.44132423400879,0.3347,True,True,57.5
mOrange,20.0,60.0,10.0,77,1,96,10,48.0,41.10000000000002,44.55,29.91466522216797,-1.4131,True,False,57.5
mOrange,20.0,60.0,10.0,77,2,96,7,72.19999999999999,55.10000000000002,63.65,29.42299461364746,1.7971,True,True,57.5
mOrange,20.0,60.0,10.0,77,3,96,10,51.39999999999998,46.299999999999955,48.84,31.52005386352539,0.1774,False,True,57.5
mOrange,20.0,60.0,10.0,78,1,96,8,44.0,39.200000000000045,41.59,28.60884666442871,-2.512,True,False,57.5
mOrange,20.0,60.0,10.0,78,2,96,10,44.80000000000001,37.10000000000002,40.96,27.689794540405273,2.2355,True,True,57.5
mOrange,20.0,60.0,10.0,78,3,96,9,41.19999999999999,29.200000000000045,35.21,29.292980194091797,0.7726,True,True,57.5
mOrange,20.0,60.0,10.0,79,1,96,8,59.39999999999998,54.30000000000001,56.87,21.23878288269043,-2.8664,True,False,57.5
mOrange,20.0,60.0,10.0,79,2,96,10,43.89999999999998,40.39999999999998,42.15,22.263572692871094,-4.7107,True,False,57.5
mOrange,20.0,60.0,10.0,79,3,96,13,51.69999999999999,43.0,47.35,27.127368927001953,-1.9315,True,False,57.5
mOrange,20.0,60.0,10.0,80,1,96,10,47.89999999999998,45.799999999999955,46.84,25.247329711914062,-0.6358,True,False,57.5
mOrange,20.0,60.0,10.0,80,2,96,8,51.60000000000002,18.200000000000045,34.91,27.575031280517578,1.6865,True,True,57.5
mOrange,20.0,60.0,10.0,80,3,96,8,48.80000000000001,21.799999999999955,35.3,25.87800407409668,0.0581,True,True,57.5
mOrange,20.0,60.0,10.0,81,1,96,9,44.69999999999999,42.0,43.33,24.92862319946289,-5.0779,True,False,57.5
mOrange,20.0,60.0,10.0,81,2,96,10,48.30000000000001,45.89999999999998,47.09,26.01651954650879,-3.1279,True,False,57.5
mOrange,20.0,60.0,10.0,81,3,96,10,56.80000000000001,52.80000000000001,54.82,26.876937866210938,-2.1306,True,False,57.5
mOrange,20.0,60.0,10.0,82,1,96,10,57.0,53.89999999999998,55.45,30.18073844909668,-3.4394,True,False,57.5
mOrange,20.0,60.0,10.0,82,2,96,10,51.80000000000001,49.700000000000045,50.74,26.754261016845703,-2.5504,True,False,57.5
mOrange,20.0,60.0,10.0,82,3,96,14,48.89999999999998,44.5,46.73,32.9734001159668,-0.6897,False,False,57.5
mOrange,20.0,60.0,10.0,83,1,96,10,62.0,54.89999999999998,58.43,24.242279052734375,-1.0761,True,False,57.5
mOrange,20.0,60.0,10.0,83,2,96,11,55.69999999999999,49.60000000000002,52.65,26.45685386657715,3.7706,True,True,57.5
mOrange,20.0,60.0,10.0,83,3,96,11,54.30000000000001,42.5,48.44,25.779512405395508,1.5737,True,True,57.5
mOrange,20.0,60.0,10.0,84,1,96,10,54.89999999999998,50.80000000000001,52.87,26.930763244628906,-2.6903,True,False,57.5
mOrange,20.0,60.0,10.0,84,2,96,10,62.5,56.19999999999999,59.36,26.120466232299805,0.8002,True,True,57.5
mOrange,20.0,60.0,10.0,84,3,96,10,49.10000000000002,46.200000000000045,47.64,32.20185852050781,-2.06,False,False,57.5
mOrange,20.0,60.0,10.0,85,1,96,8,50.80000000000001,43.299999999999955,47.07,30.668392181396484,-0.6484,False,False,57.5
mOrange,20.0,60.0,10.0,85,2,96,8,55.69999999999999,29.100000000000023,42.41,28.38873863220215,1.2125,True,True,57.5
mOrange,20.0,60.0,10.0,85,3,96,8,55.30000000000001,27.0,41.14,28.67291831970215,1.5305,True,True,57.5
mOrange,20.0,60.0,10.0,86,1,96,10,53.30000000000001,51.39999999999998,52.35,22.886503219604492,-3.9109,True,False,57.5
mOrange,20.0,60.0,10.0,86,2,96,10,57.10000000000002,51.30000000000001,54.24,24.57643699645996,-1.8937,True,False,57.5
mOrange,20.0,60.0,10.0,86,3,96,11,55.89999999999998,48.200000000000045,52.03,24.158620834350586,-0.6811,True,False,57.5
mOrange,20.0,60.0,10.0,87,1,96,10,53.60000000000002,50.10000000000002,51.84,29.402660369873047,-0.7882,True,False,57.5
mOrange,20.0,60.0,10.0,87,2,96,11,57.30000000000001,53.5,55.37,27.6417236328125,0.9533,True,True,57.5
mOrange,20.0,60.0,10.0,87,3,96,11,55.10000000000002,50.60000000000002,52.82,35.55494689941406,2.4533,False,True,57.5
mOrange,20.0,60.0,10.0,88,1,96,12,48.10000000000002,48.0,48.06,36.5758171081543,-5.1697,False,False,57.5
mOrange,20.0,60.0,10.0,88,2,96,12,40.80000000000001,43.700000000000045,42.24,36.45166778564453,-3.7345,False,False,57.5
mOrange,20.0,60.0,10.0,88,3,96,12,40.60000000000002,43.5,42.07,37.54428482055664,-3.7794,False,False,57.5
mOrange,20.0,60.0,10.0,89,1,96,9,58.69999999999999,54.19999999999999,56.48,26.56951141357422,-2.1596,True,False,57.5
mOrange,20.0,60.0,10.0,89,2,96,10,45.30000000000001,35.299999999999955,40.3,26.079198837280273,0.2123,True,True,57.5
mOrange,20.0,60.0,10.0,89,3,96,9,57.89999999999998,21.700000000000045,39.81,25.941205978393555,0.0605,True,True,57.5
mOrange,20.0,60.0,10.0,90,1,96,9,52.19999999999999,47.700000000000045,49.95,30.406936645507812,-1.3173,False,False,57.5
mOrange,20.0,60.0,10.0,90,2,96,10,47.39999999999998,44.700000000000045,46.05,32.88886260986328,-0.2342,False,False,57.5
mOrange,20.0,60.0,10.0,90,3,96,11,54.19999999999999,49.799999999999955,52.01,30.502079010009766,-0.8533,False,False,57.5
mOrange,20.0,60.0,10.0,91,1,96,9,56.10000000000002,50.80000000000001,53.44,28.368511199951172,-1.9651,True,False,57.5
mOrange,20.0,60.0,10.0,91,2,96,9,57.39999999999998,53.0,55.16,30.751659393310547,-0.0971,False,False,57.5
mOrange,20.0,60.0,10.0,91,3,96,8,51.19999999999999,36.5,43.86,27.156078338623047,1.6434,True,True,57.5
mOrange,20.0,60.0,10.0,92,1,96,8,66.80000000000001,60.0,63.36,23.232019424438477,-0.7953,True,False,57.5
mOrange,20.0,60.0,10.0,92,2,96,13,56.89999999999998,51.30000000000001,54.1,27.339590072631836,-1.3599,True,False,57.5
mOrange,20.0,60.0,10.0,92,3,96,9,54.89999999999998,48.10000000000002,51.49,28.774606704711914,2.6222,True,True,57.5
mOrange,20.0,60.0,10.0,93,1,96,8,58.69999999999999,55.10000000000002,56.92,23.46636199951172,-3.121,True,False,57.5
mOrange,20.0,60.0,10.0,93,2,96,10,42.5,45.799999999999955,44.15,28.313961029052734,1.1452,True,True,57.5
mOrange,20.0,60.0,10.0,93,3,96,9,39.89999999999998,32.5,36.18,31.38434410095215,-2.0137,False,False,57.5
mOrange,20.0,60.0,10.0,94,1,96,13,44.60000000000002,43.200000000000045,43.87,20.07579803466797,-1.7374,True,False,57.5
mOrange,20.0,60.0,10.0,94,2,96,13,33.799999999999955,28.399999999999977,31.08,31.363956451416016,-2.154,False,False,57.5
mOrange,20.0,60.0,10.0,94,3,96,8,47.10000000000002,40.10000000000002,43.57,31.208419799804688,1.6503,False,True,57.5
mOrange,20.0,60.0,10.0,95,1,96,5,49.69999999999999,24.399999999999977,37.06,24.06963348388672,-2.1986,True,False,57.5
mOrange,20.0,60.0,10.0,95,2,96,7,60.19999999999999,34.799999999999955,47.48,29.28253173828125,2.0124,True,True,57.5
EBFP,20.0,60.0,15.0,0,1,12,11,22.5,28.899999999999977,25.73,31.073522567749023,-3.261,False,False,87.5
EBFP,20.0,60.0,15.0,0,2,12,10,39.10000000000002,29.5,34.31,33.75775909423828,1.3289,False,True,87.5
EBFP,20.0,60.0,15.0,0,3,12,9,38.60000000000002,28.5,33.54,32.746681213378906,0.1106,False,True,87.5
EBFP,20.0,60.0,15.0,1,1,12,12,37.69999999999999,35.89999999999998,36.79,28.108020782470703,1.1615,True,True,87.5
EBFP,20.0,60.0,15.0,1,2,12,11,25.899999999999977,37.30000000000001,31.58,28.500667572021484,1.7138,True,True,87.5
EBFP,20.0,60.0,15.0,1,3,12,10,25.100000000000023,38.5,31.78,29.76178741455078,0.3278,True,True,87.5
EBFP,20.0,60.0,15.0,2,1,12,9,37.10000000000002,43.19999999999999,40.16,26.215669631958008,-0.4313,True,False,87.5
EBFP,20.0,60.0,15.0,2,2,12,9,48.80000000000001,35.39999999999998,42.07,23.831817626953125,6.0182,True,True,87.5
EBFP,20.0,60.0,15.0,2,3,12,7,43.19999999999999,32.10000000000002,37.62,25.96462059020996,4.721,True,True,87.5
EBFP,20.0,60.0,15.0,3,1,12,10,42.10000000000002,31.399999999999977,36.77,29.64318084716797,0.611,True,True,87.5
EBFP,20.0,60.0,15.0,3,2,12,9,36.89999999999998,28.600000000000023,32.75,28.972381591796875,2.0655,True,True,87.5
EBFP,20.0,60.0,15.0,3,3,12,8,41.60000000000002,32.69999999999999,37.14,27.22603988647461,3.0298,True,True,87.5
EBFP,20.0,60.0,15.0,4,1,12,10,35.60000000000002,29.19999999999999,32.42,24.733909606933594,3.167,True,True,87.5
EBFP,20.0,60.0,15.0,4,2,12,10,36.60000000000002,32.19999999999999,34.39,25.613981246948242,0.5746,True,True,87.5
EBFP,20.0,60.0,15.0,4,3,12,10,44.60000000000002,32.89999999999998,38.75,25.971847534179688,1.8997,True,True,87.5
EBFP,20.0,60.0,15.0,5,1,12,10,45.0,31.69999999999999,38.32,30.381526947021484,-0.1613,False,False,87.5
EBFP,20.0,60.0,15.0,5,2,12,11,30.80000000000001,29.5,30.13,32.88641357421875,1.5585,False,True,87.5
EBFP,20.0,60.0,15.0,5,3,12,10,34.69999999999999,27.0,30.82,30.0745849609375,-0.9293,True,False,87.5
EBFP,20.0,60.0,15.0,6,1,12,8,46.0,32.60000000000002,39.31,24.173583984375,5.0839,True,True,87.5
EBFP,20.0,60.0,15.0,6,2,12,10,45.69999999999999,32.69999999999999,39.22,26.322471618652344,2.6715,True,True,87.5
EBFP,20.0,60.0,15.0,6,3,12,8,38.80000000000001,28.600000000000023,33.7,25.566869735717773,4.7053,True,True,87.5
EBFP,20.0,60.0,15.0,7,1,12,9,49.0,34.80000000000001,41.92,24.85942268371582,-0.9033,True,False,87.5
EBFP,20.0,60.0,15.0,7,2,12,7,36.39999999999998,28.0,32.21,25.358219146728516,2.4499,True,True,87.5
EBFP,20.0,60.0,15.0,7,3,12,9,37.30000000000001,28.5,32.89,27.607513427734375,-0.3736,True,False,87.5
EBFP,20.0,60.0,15.0,8,1,12,10,36.5,28.19999999999999,32.34,29.976694107055664,3.6497,True,True,87.5
EBFP,20.0,60.0,15.0,8,2,12,8,37.30000000000001,29.80000000000001,33.51,27.963186264038086,3.6868,True,True,87.5
EBFP,20.0,60.0,15.0,8,3,12,8,37.69999999999999,28.899999999999977,33.33,26.950836181640625,2.9873,True,True,87.5
EBFP,20.0,60.0,15.0,9,1,12,8,36.39999999999998,27.600000000000023,32.01,24.83114242553711,1.8373,True,True,87.5
EBFP,20.0,60.0,15.0,9,2,12,9,43.5,34.89999999999998,39.19,32.118377685546875,2.2132,False,True,87.5
EBFP,20.0,60.0,15.0,9,3,12,8,41.69999999999999,32.80000000000001,37.22,29.852352142333984,1.1565,True,True,87.5
EBFP,20.0,60.0,15.0,10,1,12,9,41.10000000000002,43.60000000000002,42.37,28.607707977294922,-1.6252,True,False,87.5
EBFP,20.0,60.0,15.0,10,2,12,10,31.69999999999999,33.80000000000001,32.79,28.75374984741211,2.195,True,True,87.5
EBFP,20.0,60.0,15.0,10,3,12,9,23.5,23.19999999999999,23.37,31.89156150817871,2.8294,False,True,87.5
EBFP,20.0,60.0,15.0,11,1,12,9,39.0,31.19999999999999,35.08,34.14299011230469,-0.108,False,False,87.5
EBFP,20.0,60.0,15.0,11,2,12,9,27.0,33.69999999999999,30.36,29.34028434753418,2.6675,True,True,87.5
EBFP,20.0,60.0,15.0,11,3,12,9,26.100000000000023,34.30000000000001,30.16,29.063589096069336,1.9158,True,True,87.5
mOrange,20.0,60.0,15.0,0,1,12,7,62.19999999999999,56.19999999999999,59.2,21.295101165771484,-3.9168,True,False,57.5
mOrange,20.0,60.0,15.0,0,2,12,7,59.5,53.60000000000002,56.52,28.884668350219727,-3.683,True,False,57.5
mOrange,20.0,60.0,15.0,0,3,12,8,60.19999999999999,53.19999999999999,56.71,30.696556091308594,-2.3777,False,False,57.5
mOrange,20.0,60.0,15.0,1,1,12,9,57.69999999999999,54.19999999999999,55.95,30.966005325317383,-4.4464,False,False,57.5
mOrange,20.0,60.0,15.0,1,2,12,8,51.69999999999999,48.700000000000045,50.18,24.292402267456055,-3.4698,True,False,57.5
mOrange,20.0,60.0,15.0,1,3,12,10,45.19999999999999,46.0,45.6,27.899633407592773,-3.4608,True,False,57.5
mOrange,20.0,60.0,15.0,2,1,12,8,46.5,44.89999999999998,45.72,26.803035736083984,-3.9307,True,False,57.5
mOrange,20.0,60.0,15.0,2,2,12,8,86.89999999999998,61.0,73.94,27.57183265686035,-1.9769,True,False,57.5
mOrange,20.0,60.0,15.0,2,3,12,12,52.0,43.5,47.73,31.922290802001953,-2.5292,False,False,57.5
mOrange,20.0,60.0,15.0,3,1,12,10,49.39999999999998,47.799999999999955,48.62,31.055618286132812,-4.0792,False,False,57.5
mOrange,20.0,60.0,15.0,3,2,12,9,43.69999999999999,46.0,44.85,36.42924499511719,-3.6203,False,False,57.5
mOrange,20.0,60.0,15.0,3,3,12,10,58.5,53.0,55.71,37.987674713134766,-3.0488,False,False,57.5
mOrange,20.0,60.0,15.0,4,1,12,8,56.89999999999998,53.19999999999999,55.03,19.514015197753906,-2.4586,True,False,57.5
mOrange,20.0,60.0,15.0,4,2,12,9,54.19999999999999,49.89999999999998,52.02,26.901174545288086,-2.857,True,False,57.5
mOrange,20.0,60.0,15.0,4,3,12,10,51.89999999999998,45.700000000000045,48.79,30.783456802368164,-3.8104,False,False,57.5
mOrange,20.0,60.0,15.0,5,1,12,9,61.5,56.0,58.73,24.30035972595215,-2.8938,True,False,57.5
mOrange,20.0,60.0,15.0,5,2,12,9,56.30000000000001,37.200000000000045,46.76,30.211715698242188,0.2961,False,True,57.5
mOrange,20.0,60.0,15.0,5,3,12,8,47.80000000000001,35.89999999999998,41.82,29.865158081054688,0.9478,True,True,57.5
mOrange,20.0,60.0,15.0,6,1,12,10,47.69999999999999,44.799999999999955,46.23,32.03873825073242,-3.7443,False,False,57.5
mOrange,20.0,60.0,15.0,6,2,12,8,64.19999999999999,41.299999999999955,52.76,29.290861129760742,1.961,True,True,57.5
mOrange,20.0,60.0,15.0,6,3,12,8,46.80000000000001,20.0,33.37,28.63752555847168,1.0261,True,True,57.5
mOrange,20.0,60.0,15.0,7,1,12,7,48.60000000000002,47.299999999999955,47.96,22.034305572509766,-5.0985,True,False,57.5
mOrange,20.0,60.0,15.0,7,2,12,7,51.39999999999998,44.700000000000045,48.06,27.85472297668457,-4.2637,True,False,57.5
mOrange,20.0,60.0,15.0,7,3,12,8,54.10000000000002,38.700000000000045,46.43,26.4901065826416,2.2411,True,True,57.5
mOrange,20.0,60.0,15.0,8,1,12,9,44.89999999999998,41.0,42.93,29.68570327758789,-2.5862,True,False,57.5
mOrange,20.0,60.0,15.0,8,2,12,9,58.69999999999999,52.39999999999998,55.51,29.399600982666016,-0.1294,True,False,57.5
mOrange,20.0,60.0,15.0,8,3,12,8,41.30000000000001,36.39999999999998,38.83,29.371828079223633,-0.9472,True,False,57.5
mOrange,20.0,60.0,15.0,9,1,12,5,58.30000000000001,53.80000000000001,56.06,17.705263137817383,-4.969,True,False,57.5
mOrange,20.0,60.0,15.0,9,2,12,6,56.30000000000001,50.30000000000001,53.29,30.724876403808594,-3.8279,False,False,57.5
mOrange,20.0,60.0,15.0,9,3,12,7,41.60000000000002,11.399999999999977,26.54,32.90418243408203,-0.442,False,False,57.5
mOrange,20.0,60.0,15.0,10,1,12,11,46.39999999999998,50.19999999999999,48.28,23.326461791992188,-4.1997,True,False,57.5
mOrange,20.0,60.0,15.0,10,2,12,8,56.0,55.39999999999998,55.72,27.21107292175293,-3.5394,True,False,57.5
mOrange,20.0,60.0,15.0,10,3,12,11,56.69999999999999,51.60000000000002,54.11,36.69453430175781,-3.9668,False,False,57.5
mOrange,20.0,60.0,15.0,11,1,12,9,52.80000000000001,50.19999999999999,51.52,25.874784469604492,0.7165,True,True,57.5
mOrange,20.0,60.0,15.0,11,2,12,9,47.80000000000001,46.0,46.9,31.48468017578125,0.6056,False,True,57.5
mOrange,20.0,60.0,15.0,11,3,12,12,45.30000000000001,43.0,44.14,37.32313919067383,-3.1353,False,False,57.5
EBFP,20.0,60.0,20.0,0,1,12,9,34.30000000000001,31.399999999999977,32.85,29.204975128173828,-3.1648,True,False,87.5
EBFP,20.0,60.0,20.0,0,2,12,9,50.10000000000002,36.89999999999998,43.49,29.217933654785156,-0.5388,True,False,87.5
EBFP,20.0,60.0,20.0,0,3,12,9,36.10000000000002,31.80000000000001,33.96,29.052127838134766,-1.1292,True,False,87.5
EBFP,20.0,60.0,20.0,1,1,12,11,29.80000000000001,29.899999999999977,29.88,33.556312561035156,1.0273,False,True,87.5
EBFP,20.0,60.0,20.0,1,2,12,8,42.0,38.80000000000001,40.4,26.442642211914062,-0.5346,True,False,87.5
EBFP,20.0,60.0,20.0,1,3,12,8,39.69999999999999,31.100000000000023,35.43,26.39719009399414,-1.5319,True,False,87.5
EBFP,20.0,60.0,20.0,2,1,12,8,39.39999999999998,31.19999999999999,35.27,25.915931701660156,-0.209,True,False,87.5
EBFP,20.0,60.0,20.0,2,2,12,10,36.5,27.19999999999999,31.82,31.46732521057129,-2.1639,False,False,87.5
EBFP,20.0,60.0,20.0,2,3,12,8,49.19999999999999,36.60000000000002,42.93,27.13313102722168,-0.3312,True,False,87.5
EBFP,20.0,60.0,20.0,3,1,12,10,42.10000000000002,31.399999999999977,36.77,29.64318084716797,0.611,True,True,87.5
EBFP,20.0,60.0,20.0,3,2,12,6,40.39999999999998,29.19999999999999,34.83,24.975162506103516,1.5191,True,True,87.5
EBFP,20.0,60.0,20.0,3,3,12,8,36.60000000000002,28.399999999999977,32.47,28.211837768554688,0.9305,True,True,87.5
EBFP,20.0,60.0,20.0,4,1,12,8,37.19999999999999,28.100000000000023,32.6,27.65699005126953,1.8839,True,True,87.5
EBFP,20.0,60.0,20.0,4,2,12,8,40.10000000000002,29.69999999999999,34.85,25.761831283569336,4.9455,True,True,87.5
EBFP,20.0,60.0,20.0,4,3,12,7,42.89999999999998,31.899999999999977,37.41,25.04743003845215,4.5536,True,True,87.5
EBFP,20.0,60.0,20.0,5,1,12,10,45.0,31.69999999999999,38.32,30.381526947021484,-0.1613,False,False,87.5
